"","Source.Label","Target.Label","Subject","SentDate","SentTime","Source","Target","MainSubject"
"4407","Ruscella Mies.Haber","Emile Arpa","good morning, gastech!",2014-01-13,"15:56",5,27,"Work related"
"4408","Ruscella Mies.Haber","Varro Awelon","good morning, gastech!",2014-01-13,"15:56",5,28,"Work related"
"4409","Ruscella Mies.Haber","Mat Bramar","good morning, gastech!",2014-01-13,"15:56",5,1,"Work related"
"4410","Ruscella Mies.Haber","Dante Coginian","good morning, gastech!",2014-01-13,"15:56",5,29,"Work related"
"4411","Ruscella Mies.Haber","Carla Forluniau","good morning, gastech!",2014-01-13,"15:56",5,6,"Work related"
"4412","Ruscella Mies.Haber","Linda Lagos","good morning, gastech!",2014-01-13,"15:56",5,4,"Work related"
"4413","Ruscella Mies.Haber","Cornelia Lais","good morning, gastech!",2014-01-13,"15:56",5,7,"Work related"
"4414","Ruscella Mies.Haber","Anda Ribera","good morning, gastech!",2014-01-13,"15:56",5,2,"Work related"
"4415","Anda Ribera","Mat Bramar","re: anyone have time to help on a project?",2014-01-13,"16:01",2,1,"Work related"
"4416","Anda Ribera","Rachel Pantanal","re: anyone have time to help on a project?",2014-01-13,"16:01",2,3,"Work related"
"4417","Anda Ribera","Linda Lagos","re: anyone have time to help on a project?",2014-01-13,"16:01",2,4,"Work related"
"4418","Anda Ribera","Ruscella Mies Haber","re: anyone have time to help on a project?",2014-01-13,"16:01",2,5,"Work related"
"4419","Anda Ribera","Carla Forluniau","re: anyone have time to help on a project?",2014-01-13,"16:01",2,6,"Work related"
"4420","Anda Ribera","Cornelia Lais","re: anyone have time to help on a project?",2014-01-13,"16:01",2,7,"Work related"
"4421","Claudio Hawelon","Albina Hafon","guys night out - sorry, ladies",2014-01-13,"16:06",32,30,"Non-work related"
"4422","Claudio Hawelon","Dylan Scozzese","guys night out - sorry, ladies",2014-01-13,"16:06",32,38,"Non-work related"
"4423","Claudio Hawelon","Henk Mies","guys night out - sorry, ladies",2014-01-13,"16:06",32,33,"Non-work related"
"4424","Claudio Hawelon","Cecilia Morluniau","guys night out - sorry, ladies",2014-01-13,"16:06",32,36,"Non-work related"
"4425","Claudio Hawelon","Valeria Morlun","guys night out - sorry, ladies",2014-01-13,"16:06",32,34,"Non-work related"
"4426","Claudio Hawelon","Irene Nant","guys night out - sorry, ladies",2014-01-13,"16:06",32,37,"Non-work related"
"4427","Sven Flecha","Lucas Alcazar","hackathon friday night - my place",2014-01-13,"16:15",43,40,"Non-work related"
"4428","Sven Flecha","Isak Baza","hackathon friday night - my place",2014-01-13,"16:15",43,41,"Non-work related"
"4429","Adra Nubarron","Rachel Pantanal","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,3,"Work related"
"4430","Adra Nubarron","Lars Azada","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,14,"Work related"
"4431","Adra Nubarron","Felix Balas","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,15,"Work related"
"4432","Adra Nubarron","Isande Borrasca","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,9,"Work related"
"4433","Adra Nubarron","Axel Calzas","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,10,"Work related"
"4434","Adra Nubarron","Gustav Cazar","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,19,"Work related"
"4435","Adra Nubarron","Lidelse Dedos","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,16,"Work related"
"4436","Adra Nubarron","Birgitta Frente","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,17,"Work related"
"4437","Adra Nubarron","Vira Frente","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,20,"Work related"
"4438","Adra Nubarron","Marin Onda","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,8,"Work related"
"4439","Adra Nubarron","Kare Orilla","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,11,"Work related"
"4440","Adra Nubarron","Elsa Orilla","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,12,"Work related"
"4441","Adra Nubarron","Brand Tempestad","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,13,"Work related"
"4442","Adra Nubarron","Ingrid Barranco","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,23,"Work related"
"4443","Adra Nubarron","Ada Campo-Corrente","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,24,"Work related"
"4444","Adra Nubarron","Sten Sanjorge Jr ","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,22,"Work related"
"4445","Adra Nubarron","Orhan Strum","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,25,"Work related"
"4446","Adra Nubarron","Willem Vasco-Pais","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,21,"Work related"
"4447","Adra Nubarron","Bertrand Ovan","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,26,"Work related"
"4448","Adra Nubarron","Albina Hafon","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,30,"Work related"
"4449","Adra Nubarron","Benito Hawelon","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,31,"Work related"
"4450","Adra Nubarron","Claudio Hawelon","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,32,"Work related"
"4451","Adra Nubarron","Henk Mies","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,33,"Work related"
"4452","Adra Nubarron","Valeria Morlun","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,34,"Work related"
"4453","Adra Nubarron","Adan Morlun","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,35,"Work related"
"4454","Adra Nubarron","Cecilia Morluniau","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,36,"Work related"
"4455","Adra Nubarron","Irene Nant","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,37,"Work related"
"4456","Adra Nubarron","Dylan Scozzese","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,38,"Work related"
"4457","Adra Nubarron","Lucas Alcazar","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,40,"Work related"
"4458","Adra Nubarron","Isak Baza","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,41,"Work related"
"4459","Adra Nubarron","Linnea Bergen","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,39,"Work related"
"4460","Adra Nubarron","Nils Calixto","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,42,"Work related"
"4461","Adra Nubarron","Sven Flecha","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,43,"Work related"
"4462","Adra Nubarron","Hideki Cocinaro","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,53,"Work related"
"4463","Adra Nubarron","Inga Ferro","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,54,"Work related"
"4464","Adra Nubarron","Loreto Bodrogi","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,52,"Work related"
"4465","Adra Nubarron","Isia Vann","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,49,"Work related"
"4466","Adra Nubarron","Stenig Fusil","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,46,"Work related"
"4467","Adra Nubarron","Hennie Osvaldo","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,48,"Work related"
"4468","Adra Nubarron","Kanon Herrero","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,44,"Work related"
"4469","Adra Nubarron","Varja Lagos","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,45,"Work related"
"4470","Adra Nubarron","Minke Mies","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,47,"Work related"
"4471","Adra Nubarron","Felix Resumir","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,51,"Work related"
"4472","Adra Nubarron","Edvard Vann","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,50,"Work related"
"4473","Adra Nubarron","Emile Arpa","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,27,"Work related"
"4474","Adra Nubarron","Varro Awelon","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,28,"Work related"
"4475","Adra Nubarron","Mat Bramar","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,1,"Work related"
"4476","Adra Nubarron","Dante Coginian","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,29,"Work related"
"4477","Adra Nubarron","Carla Forluniau","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,6,"Work related"
"4478","Adra Nubarron","Linda Lagos","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,4,"Work related"
"4479","Adra Nubarron","Cornelia Lais","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,7,"Work related"
"4480","Adra Nubarron","Ruscella Mies Haber","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,5,"Work related"
"4481","Adra Nubarron","Anda Ribera","re: news on vip visit january 20 - please read!",2014-01-13,"16:19",18,2,"Work related"
"4482","Felix Balas","Hennie Osvaldo","re: supplies",2014-01-13,"16:23",15,48,"Work related"
"4483","Anda Ribera","Henk Mies","re: tools",2014-01-13,"16:31",2,33,"Work related"
"4484","Henk Mies","Benito Hawelon","funny!!",2014-01-13,"16:32",33,31,"Non-work related"
"4485","Henk Mies","Cecilia Morluniau","funny!!",2014-01-13,"16:32",33,36,"Non-work related"
"4486","Henk Mies","Claudio Hawelon","funny!!",2014-01-13,"16:32",33,32,"Non-work related"
"4487","Henk Mies","Valeria Morlun","funny!!",2014-01-13,"16:32",33,34,"Non-work related"
"4488","Henk Mies","Albina Hafon","funny!!",2014-01-13,"16:32",33,30,"Non-work related"
"4489","Henk Mies","Irene Nant","funny!!",2014-01-13,"16:32",33,37,"Non-work related"
"4490","Henk Mies","Anda Ribera","re: tools",2014-01-13,"16:33",33,2,"Work related"
"4491","Valeria Morlun","Albina Hafon","re: guys night out - sorry, ladies",2014-01-13,"16:35",34,30,"Non-work related"
"4492","Valeria Morlun","Dylan Scozzese","re: guys night out - sorry, ladies",2014-01-13,"16:35",34,38,"Non-work related"
"4493","Valeria Morlun","Henk Mies","re: guys night out - sorry, ladies",2014-01-13,"16:35",34,33,"Non-work related"
"4494","Valeria Morlun","Claudio Hawelon","re: guys night out - sorry, ladies",2014-01-13,"16:35",34,32,"Non-work related"
"4495","Valeria Morlun","Cecilia Morluniau","re: guys night out - sorry, ladies",2014-01-13,"16:35",34,36,"Non-work related"
"4496","Valeria Morlun","Irene Nant","re: guys night out - sorry, ladies",2014-01-13,"16:35",34,37,"Non-work related"
"4497","Adra Nubarron","Isande Borrasca","re: wellhead flow rate data",2014-01-13,"16:36",18,9,"Work related"
"4498","Adra Nubarron","Felix Balas","re: wellhead flow rate data",2014-01-13,"16:36",18,15,"Work related"
"4499","Adra Nubarron","Lars Azada","re: wellhead flow rate data",2014-01-13,"16:36",18,14,"Work related"
"4500","Adra Nubarron","Marin Onda","re: wellhead flow rate data",2014-01-13,"16:36",18,8,"Work related"
"4501","Adra Nubarron","Elsa Orilla","re: wellhead flow rate data",2014-01-13,"16:36",18,12,"Work related"
"4502","Adra Nubarron","Kare Orilla","re: wellhead flow rate data",2014-01-13,"16:36",18,11,"Work related"
"4503","Adra Nubarron","Birgitta Frente","re: wellhead flow rate data",2014-01-13,"16:36",18,17,"Work related"
"4504","Adra Nubarron","Brand Tempestad","re: wellhead flow rate data",2014-01-13,"16:36",18,13,"Work related"
"4505","Adra Nubarron","Vira Frente","re: wellhead flow rate data",2014-01-13,"16:36",18,20,"Work related"
"4506","Cecilia Morluniau","Albina Hafon","re: guys night out - sorry, ladies",2014-01-13,"16:37",36,30,"Non-work related"
"4507","Cecilia Morluniau","Dylan Scozzese","re: guys night out - sorry, ladies",2014-01-13,"16:37",36,38,"Non-work related"
"4508","Cecilia Morluniau","Henk Mies","re: guys night out - sorry, ladies",2014-01-13,"16:37",36,33,"Non-work related"
"4509","Cecilia Morluniau","Claudio Hawelon","re: guys night out - sorry, ladies",2014-01-13,"16:37",36,32,"Non-work related"
"4510","Cecilia Morluniau","Valeria Morlun","re: guys night out - sorry, ladies",2014-01-13,"16:37",36,34,"Non-work related"
"4511","Cecilia Morluniau","Irene Nant","re: guys night out - sorry, ladies",2014-01-13,"16:37",36,37,"Non-work related"
"4512","Vira Frente","Axel Calzas","re: 2497-00 initial flow rates",2014-01-13,"16:40",20,10,"Work related"
"4513","Vira Frente","Axel Calzas","re: 2497-00 initial flow rates",2014-01-13,"16:47",20,10,"Work related"
"4514","Ruscella Mies.Haber","Inga Ferro","fw: arise - inspiration for defenders of kronos",2014-01-13,"16:48",5,54,"Non-work related"
"4515","Ruscella Mies.Haber","Loreto Bodrogi","fw: arise - inspiration for defenders of kronos",2014-01-13,"16:48",5,52,"Non-work related"
"4516","Ruscella Mies.Haber","Isia Vann","fw: arise - inspiration for defenders of kronos",2014-01-13,"16:48",5,49,"Non-work related"
"4517","Ruscella Mies.Haber","Hennie Osvaldo","fw: arise - inspiration for defenders of kronos",2014-01-13,"16:48",5,48,"Non-work related"
"4518","Ruscella Mies.Haber","Minke Mies","fw: arise - inspiration for defenders of kronos",2014-01-13,"16:48",5,47,"Non-work related"
"4519","Hennie Osvaldo","Rachel Pantanal","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,3,"Work related"
"4520","Hennie Osvaldo","Lars Azada","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,14,"Work related"
"4521","Hennie Osvaldo","Felix Balas","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,15,"Work related"
"4522","Hennie Osvaldo","Isande Borrasca","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,9,"Work related"
"4523","Hennie Osvaldo","Axel Calzas","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,10,"Work related"
"4524","Hennie Osvaldo","Gustav Cazar","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,19,"Work related"
"4525","Hennie Osvaldo","Lidelse Dedos","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,16,"Work related"
"4526","Hennie Osvaldo","Birgitta Frente","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,17,"Work related"
"4527","Hennie Osvaldo","Vira Frente","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,20,"Work related"
"4528","Hennie Osvaldo","Adra Nubarron","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,18,"Work related"
"4529","Hennie Osvaldo","Marin Onda","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,8,"Work related"
"4530","Hennie Osvaldo","Kare Orilla","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,11,"Work related"
"4531","Hennie Osvaldo","Elsa Orilla","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,12,"Work related"
"4532","Hennie Osvaldo","Brand Tempestad","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,13,"Work related"
"4533","Hennie Osvaldo","Ingrid Barranco","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,23,"Work related"
"4534","Hennie Osvaldo","Ada Campo-Corrente","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,24,"Work related"
"4535","Hennie Osvaldo","Sten Sanjorge Jr ","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,22,"Work related"
"4536","Hennie Osvaldo","Orhan Strum","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,25,"Work related"
"4537","Hennie Osvaldo","Willem Vasco-Pais","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,21,"Work related"
"4538","Hennie Osvaldo","Bertrand Ovan","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,26,"Work related"
"4539","Hennie Osvaldo","Albina Hafon","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,30,"Work related"
"4540","Hennie Osvaldo","Benito Hawelon","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,31,"Work related"
"4541","Hennie Osvaldo","Claudio Hawelon","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,32,"Work related"
"4542","Hennie Osvaldo","Henk Mies","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,33,"Work related"
"4543","Hennie Osvaldo","Valeria Morlun","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,34,"Work related"
"4544","Hennie Osvaldo","Adan Morlun","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,35,"Work related"
"4545","Hennie Osvaldo","Cecilia Morluniau","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,36,"Work related"
"4546","Hennie Osvaldo","Irene Nant","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,37,"Work related"
"4547","Hennie Osvaldo","Dylan Scozzese","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,38,"Work related"
"4548","Hennie Osvaldo","Lucas Alcazar","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,40,"Work related"
"4549","Hennie Osvaldo","Isak Baza","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,41,"Work related"
"4550","Hennie Osvaldo","Linnea Bergen","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,39,"Work related"
"4551","Hennie Osvaldo","Nils Calixto","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,42,"Work related"
"4552","Hennie Osvaldo","Sven Flecha","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,43,"Work related"
"4553","Hennie Osvaldo","Hideki Cocinaro","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,53,"Work related"
"4554","Hennie Osvaldo","Inga Ferro","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,54,"Work related"
"4555","Hennie Osvaldo","Loreto Bodrogi","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,52,"Work related"
"4556","Hennie Osvaldo","Isia Vann","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,49,"Work related"
"4557","Hennie Osvaldo","Stenig Fusil","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,46,"Work related"
"4558","Hennie Osvaldo","Kanon Herrero","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,44,"Work related"
"4559","Hennie Osvaldo","Varja Lagos","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,45,"Work related"
"4560","Hennie Osvaldo","Minke Mies","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,47,"Work related"
"4561","Hennie Osvaldo","Felix Resumir","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,51,"Work related"
"4562","Hennie Osvaldo","Edvard Vann","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,50,"Work related"
"4563","Hennie Osvaldo","Emile Arpa","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,27,"Work related"
"4564","Hennie Osvaldo","Varro Awelon","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,28,"Work related"
"4565","Hennie Osvaldo","Mat Bramar","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,1,"Work related"
"4566","Hennie Osvaldo","Dante Coginian","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,29,"Work related"
"4567","Hennie Osvaldo","Carla Forluniau","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,6,"Work related"
"4568","Hennie Osvaldo","Linda Lagos","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,4,"Work related"
"4569","Hennie Osvaldo","Cornelia Lais","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,7,"Work related"
"4570","Hennie Osvaldo","Ruscella Mies Haber","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,5,"Work related"
"4571","Hennie Osvaldo","Anda Ribera","re: news on vip visit january 20 - please read!",2014-01-13,"16:51",48,2,"Work related"
"4572","Varro Awelon","Valeria Morlun","re: safety first!",2014-01-13,"16:54",28,34,"Work related"
"4573","Varro Awelon","Dylan Scozzese","re: safety first!",2014-01-13,"16:54",28,38,"Work related"
"4574","Henk Mies","Albina Hafon","re: guys night out - sorry, ladies",2014-01-13,"17:00",33,30,"Non-work related"
"4575","Henk Mies","Dylan Scozzese","re: guys night out - sorry, ladies",2014-01-13,"17:00",33,38,"Non-work related"
"4576","Henk Mies","Claudio Hawelon","re: guys night out - sorry, ladies",2014-01-13,"17:00",33,32,"Non-work related"
"4577","Henk Mies","Cecilia Morluniau","re: guys night out - sorry, ladies",2014-01-13,"17:00",33,36,"Non-work related"
"4578","Henk Mies","Valeria Morlun","re: guys night out - sorry, ladies",2014-01-13,"17:00",33,34,"Non-work related"
"4579","Henk Mies","Irene Nant","re: guys night out - sorry, ladies",2014-01-13,"17:00",33,37,"Non-work related"
"4580","Anda Ribera","Henk Mies","re: tools",2014-01-13,"17:01",2,33,"Work related"
"4581","Valeria Morlun","Emile Arpa","re: safety first!",2014-01-13,"17:02",34,27,"Work related"
"4582","Valeria Morlun","Dante Coginian","re: safety first!",2014-01-13,"17:02",34,29,"Work related"
"4583","Claudio Hawelon","Albina Hafon","re: guys night out - sorry, ladies",2014-01-13,"17:04",32,30,"Non-work related"
"4584","Claudio Hawelon","Dylan Scozzese","re: guys night out - sorry, ladies",2014-01-13,"17:04",32,38,"Non-work related"
"4585","Claudio Hawelon","Henk Mies","re: guys night out - sorry, ladies",2014-01-13,"17:04",32,33,"Non-work related"
"4586","Claudio Hawelon","Cecilia Morluniau","re: guys night out - sorry, ladies",2014-01-13,"17:04",32,36,"Non-work related"
"4587","Claudio Hawelon","Valeria Morlun","re: guys night out - sorry, ladies",2014-01-13,"17:04",32,34,"Non-work related"
"4588","Claudio Hawelon","Irene Nant","re: guys night out - sorry, ladies",2014-01-13,"17:04",32,37,"Non-work related"
"4589","Lars Azada","Adra Nubarron","re: wellhead flow rate data",2014-01-13,"17:06",14,18,"Work related"
"4590","Lars Azada","Isande Borrasca","re: wellhead flow rate data",2014-01-13,"17:06",14,9,"Work related"
"4591","Lars Azada","Felix Balas","re: wellhead flow rate data",2014-01-13,"17:06",14,15,"Work related"
"4592","Lars Azada","Marin Onda","re: wellhead flow rate data",2014-01-13,"17:06",14,8,"Work related"
"4593","Lars Azada","Elsa Orilla","re: wellhead flow rate data",2014-01-13,"17:06",14,12,"Work related"
"4594","Lars Azada","Kare Orilla","re: wellhead flow rate data",2014-01-13,"17:06",14,11,"Work related"
"4595","Lars Azada","Birgitta Frente","re: wellhead flow rate data",2014-01-13,"17:06",14,17,"Work related"
"4596","Lars Azada","Brand Tempestad","re: wellhead flow rate data",2014-01-13,"17:06",14,13,"Work related"
"4597","Lars Azada","Vira Frente","re: wellhead flow rate data",2014-01-13,"17:06",14,20,"Work related"
"4598","Carla Forluniau","Mat Bramar","re: when you have a minute",2014-01-13,"17:08",6,1,"Work related"
"4599","Carla Forluniau","Anda Ribera","re: when you have a minute",2014-01-13,"17:08",6,2,"Work related"
"4600","Carla Forluniau","Rachel Pantanal","re: when you have a minute",2014-01-13,"17:08",6,3,"Work related"
"4601","Carla Forluniau","Linda Lagos","re: when you have a minute",2014-01-13,"17:08",6,4,"Work related"
"4602","Carla Forluniau","Ruscella Mies Haber","re: when you have a minute",2014-01-13,"17:08",6,5,"Work related"
"4603","Carla Forluniau","Cornelia Lais","re: when you have a minute",2014-01-13,"17:08",6,7,"Work related"
"4604","Carla Forluniau","Mat Bramar","re: too funy - you have to see this...",2014-01-13,"17:11",6,1,"Non-work related"
"4605","Carla Forluniau","Anda Ribera","re: too funy - you have to see this...",2014-01-13,"17:11",6,2,"Non-work related"
"4606","Carla Forluniau","Rachel Pantanal","re: too funy - you have to see this...",2014-01-13,"17:11",6,3,"Non-work related"
"4607","Carla Forluniau","Linda Lagos","re: too funy - you have to see this...",2014-01-13,"17:11",6,4,"Non-work related"
"4608","Carla Forluniau","Ruscella Mies Haber","re: too funy - you have to see this...",2014-01-13,"17:11",6,5,"Non-work related"
"4609","Carla Forluniau","Cornelia Lais","re: too funy - you have to see this...",2014-01-13,"17:11",6,7,"Non-work related"
"4610","Anda Ribera","Mat Bramar","re: anyone have time to help on a project?",2014-01-13,"17:16",2,1,"Work related"
"4611","Anda Ribera","Rachel Pantanal","re: anyone have time to help on a project?",2014-01-13,"17:16",2,3,"Work related"
"4612","Anda Ribera","Linda Lagos","re: anyone have time to help on a project?",2014-01-13,"17:16",2,4,"Work related"
"4613","Anda Ribera","Ruscella Mies Haber","re: anyone have time to help on a project?",2014-01-13,"17:16",2,5,"Work related"
"4614","Anda Ribera","Carla Forluniau","re: anyone have time to help on a project?",2014-01-13,"17:16",2,6,"Work related"
"4615","Anda Ribera","Cornelia Lais","re: anyone have time to help on a project?",2014-01-13,"17:16",2,7,"Work related"
"4616","Adra Nubarron","Axel Calzas","re: 2497-00 perforation",2014-01-13,"17:24",18,10,"Work related"
"4617","Adra Nubarron","Vira Frente","re: 2497-00 perforation",2014-01-13,"17:24",18,20,"Work related"
"4618","Adra Nubarron","Birgitta Frente","re: 2497-00 perforation",2014-01-13,"17:24",18,17,"Work related"
"4619","Adra Nubarron","Isande Borrasca","re: 2497-00 perforation",2014-01-13,"17:24",18,9,"Work related"
"4620","Adra Nubarron","Brand Tempestad","re: 2497-00 perforation",2014-01-13,"17:24",18,13,"Work related"
"4621","Adra Nubarron","Felix Balas","re: 2497-00 perforation",2014-01-13,"17:24",18,15,"Work related"
"4622","Adra Nubarron","Gustav Cazar","re: 2497-00 perforation",2014-01-13,"17:24",18,19,"Work related"
"4623","Adra Nubarron","Marin Onda","re: 2497-00 perforation",2014-01-13,"17:24",18,8,"Work related"
"4624","Adra Nubarron","Kare Orilla","re: 2497-00 perforation",2014-01-13,"17:24",18,11,"Work related"
"4625","Adra Nubarron","Lidelse Dedos","re: 2497-00 perforation",2014-01-13,"17:24",18,16,"Work related"
"4626","Adra Nubarron","Elsa Orilla","re: 2497-00 perforation",2014-01-13,"17:24",18,12,"Work related"
"4627","Sten Sanjorge Jr.","Orhan Strum","re: recommend a good vacation spot?",2014-01-13,"17:32",22,25,"Non-work related"
"4628","Sten Sanjorge Jr.","Willem Vasco-Pais","re: recommend a good vacation spot?",2014-01-13,"17:32",22,21,"Non-work related"
"4629","Sten Sanjorge Jr.","Ada Campo-Corrente","re: recommend a good vacation spot?",2014-01-13,"17:32",22,24,"Non-work related"
"4630","Lars Azada","Adra Nubarron","re: wellhead flow rate data",2014-01-13,"17:53",14,18,"Work related"
"4631","Lars Azada","Isande Borrasca","re: wellhead flow rate data",2014-01-13,"17:53",14,9,"Work related"
"4632","Lars Azada","Felix Balas","re: wellhead flow rate data",2014-01-13,"17:53",14,15,"Work related"
"4633","Lars Azada","Marin Onda","re: wellhead flow rate data",2014-01-13,"17:53",14,8,"Work related"
"4634","Lars Azada","Elsa Orilla","re: wellhead flow rate data",2014-01-13,"17:53",14,12,"Work related"
"4635","Lars Azada","Kare Orilla","re: wellhead flow rate data",2014-01-13,"17:53",14,11,"Work related"
"4636","Lars Azada","Birgitta Frente","re: wellhead flow rate data",2014-01-13,"17:53",14,17,"Work related"
"4637","Lars Azada","Brand Tempestad","re: wellhead flow rate data",2014-01-13,"17:53",14,13,"Work related"
"4638","Lars Azada","Vira Frente","re: wellhead flow rate data",2014-01-13,"17:53",14,20,"Work related"
"4639","Mat Bramar","Anda Ribera","re: when you have a minute",2014-01-13,"17:54",1,2,"Work related"
"4640","Mat Bramar","Rachel Pantanal","re: when you have a minute",2014-01-13,"17:54",1,3,"Work related"
"4641","Mat Bramar","Linda Lagos","re: when you have a minute",2014-01-13,"17:54",1,4,"Work related"
"4642","Mat Bramar","Ruscella Mies Haber","re: when you have a minute",2014-01-13,"17:54",1,5,"Work related"
